"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"152","/2223-7747/11/22/3103",2022-10-19,2022-11-09,2022-11-12,2022-11-15,"(This article belongs to the Special Issue Duckweed: Research Meets Applications)
",27,"Yes"
"153","/2223-7747/11/22/3105",2022-10-18,2022-11-09,2022-11-11,2022-11-15,"(This article belongs to the Special Issue Diversity and Functions of Beneficial Rhizosphere Microbes on Crop Nutrition and Eco-Toxicity)
",28,"Yes"
"154","/2223-7747/11/22/3104",2022-10-20,2022-11-06,2022-11-07,2022-11-15,"(This article belongs to the Special Issue Plant Essential Oil with Biological Activity II)
",26,"Yes"
"155","/2223-7747/11/22/3106",2022-10-03,2022-11-05,2022-11-12,2022-11-15,"(This article belongs to the Special Issue Phytochemical and Nutritional Analyses of Medicinal and Aromatic Plants (MAP))
",43,"Yes"
"156","/2223-7747/11/22/3107",2022-09-05,2022-10-21,2022-11-11,2022-11-15,"(This article belongs to the Special Issue Selected Papers from Conference of CYSENI 2022)
",71,"Yes"
"157","/2223-7747/11/22/3108",2022-10-21,2022-11-12,2022-11-13,2022-11-15,"(This article belongs to the Special Issue Plant Invasion Ecology)
",25,"Yes"
"158","/2223-7747/11/22/3109",2022-10-20,2022-11-09,2022-11-11,2022-11-15,"(This article belongs to the Collection Essential Oils of Plants (Chemical Composition, Variation and Properties))
",26,"Yes"
"159","/2223-7747/11/22/3110",2022-10-04,2022-10-27,2022-10-29,2022-11-15,"(This article belongs to the Special Issue Physiological and Biochemical Adjustments in Response to Abiotic Stressors Associated with Climate Change)
",42,"Yes"
"160","/2223-7747/11/22/3111",2022-10-30,2022-11-13,2022-11-13,2022-11-15,"(This article belongs to the Special Issue Alpine Ecosystems in a Changing World)
",16,"Yes"
"161","/2223-7747/11/22/3094",2022-10-20,2022-10-27,2022-11-08,2022-11-14,"(This article belongs to the Special Issue Floristic Studies in the Light of Biodiversity Knowledge and Conservation)
",25,"Yes"
"162","/2223-7747/11/22/3093",2022-09-21,2022-10-14,2022-10-26,2022-11-14,"(This article belongs to the Special Issue Diploid F1 Hybrid Breeding in Potato)
",54,"Yes"
"163","/2223-7747/11/22/3095",2022-10-14,2022-11-11,2022-11-11,2022-11-14,"(This article belongs to the Special Issue Natural Compounds in Plants and Their Anti-inflammatory Activity II)
",31,"Yes"
"164","/2223-7747/11/22/3091",2022-09-20,2022-11-08,2022-11-09,2022-11-14,"(This article belongs to the Special Issue Recovery, Characterization, Functionality and Applications of Bioactive Compounds from Food-Plant Products and Their By-Products)
",55,"Yes"
"165","/2223-7747/11/22/3096",2022-09-09,2022-10-12,2022-10-14,2022-11-14,"(This article belongs to the Special Issue Plant Physiological Responses to Climate Change—the Second Edition)
",66,"Yes"
"166","/2223-7747/11/22/3097",2022-10-17,2022-11-10,2022-11-10,2022-11-14,"(This article belongs to the Section Plant Modeling)
",28,"Yes"
"167","/2223-7747/11/22/3099",2022-09-15,2022-11-03,2022-11-10,2022-11-15,"(This article belongs to the Special Issue Frontiers in Maize Ecophysiology)
",61,"Yes"
"168","/2223-7747/11/22/3100",2022-10-03,2022-11-09,2022-11-11,2022-11-15,"(This article belongs to the Special Issue Characterization and Functional Dissection of Stress-Responsive Genes in Plants)
",43,"Yes"
"169","/2223-7747/11/22/3098",2022-10-01,2022-11-01,2022-11-04,2022-11-15,"(This article belongs to the Special Issue Advances in Domestication of Fruit Trees)
",45,"Yes"
"170","/2223-7747/11/22/3101",2022-10-25,2022-11-06,2022-11-09,2022-11-15,"(This article belongs to the Special Issue Physiological Mechanisms and Adaptation Strategies to Improve Abiotic Stress Tolerance in Crop Plants)
",21,"Yes"
"171","/2223-7747/11/22/3083",2022-10-20,2022-11-08,2022-11-09,2022-11-14,"(This article belongs to the Special Issue Biostimulants in Nut Production)
",25,"Yes"
"172","/2223-7747/11/22/3084",2022-09-01,2022-10-09,2022-11-08,2022-11-14,"(This article belongs to the Special Issue Plant Phytochemicals on Crop Protection and Drug Development)
",74,"Yes"
"173","/2223-7747/11/22/3087",2022-10-24,2022-11-07,2022-11-09,2022-11-14,"(This article belongs to the Special Issue Plant Tissue Culture III)
",21,"Yes"
"174","/2223-7747/11/22/3085",2022-09-13,2022-11-06,2022-11-08,2022-11-14,"(This article belongs to the Special Issue Mediterranean Plants II)
",62,"Yes"
"175","/2223-7747/11/22/3086",2022-09-23,2022-11-10,2022-11-11,2022-11-14,"(This article belongs to the Special Issue Nutraceuticals and Biological Activity of Medicinal and Food Plants on Improving Human Well Being)
",52,"Yes"
"176","/2223-7747/11/22/3082",2022-10-13,2022-11-03,2022-11-04,2022-11-14,"(This article belongs to the Special Issue Biostimulants as Growth Promoting and Stress Protecting Compounds)
",32,"Yes"
"177","/2223-7747/11/22/3088",2022-10-26,2022-11-11,2022-11-11,2022-11-14,"(This article belongs to the Special Issue Studies on Cannabis sativa and Cannabinoids)
",19,"Yes"
"178","/2223-7747/11/22/3089",2022-09-30,2022-11-04,2022-11-11,2022-11-14,"(This article belongs to the Special Issue Diversity and Phylogenetic Relationships of Vascular Plants)
",45,"Yes"
"179","/2223-7747/11/22/3092",2022-10-20,2022-10-31,2022-11-10,2022-11-14,"(This article belongs to the Topic Advanced Breeding Technology for Plants)
",25,"Yes"
"180","/2223-7747/11/22/3090",2022-10-24,2022-11-03,2022-11-07,2022-11-14,"(This article belongs to the Special Issue Systemic Signaling during Abiotic Stress in Plants)
",21,"Yes"
"181","/2223-7747/11/22/3073",2022-10-21,2022-11-04,2022-11-11,2022-11-13,"(This article belongs to the Special Issue Phenolic Composition and Antioxidant Activity of Plant Extracts Ⅱ)
",23,"Yes"
"182","/2223-7747/11/22/3071",2022-09-19,2022-10-26,2022-11-10,2022-11-13,"(This article belongs to the Special Issue New Insights into the Improvement of Forage Crop Species)
",55,"Yes"
"183","/2223-7747/11/22/3074",2022-09-12,2022-11-03,2022-11-10,2022-11-13,"(This article belongs to the Topic The Effect of Climate Change on Crops and Natural Ecosystems)
",62,"Yes"
"184","/2223-7747/11/22/3075",2022-07-29,2022-11-10,2022-11-11,2022-11-13,"(This article belongs to the Topic Plant Domestication and Crop Evolution)
",107,"Yes"
"185","/2223-7747/11/22/3076",2022-10-06,2022-10-31,2022-11-10,2022-11-13,"(This article belongs to the Section Plant Physiology and Metabolism)
",38,"Yes"
"186","/2223-7747/11/22/3077",2022-10-27,2022-11-08,2022-11-11,2022-11-13,"(This article belongs to the Special Issue Phytotoxic Activity and Application of Plant Essential Oils)
",17,"Yes"
"187","/2223-7747/11/22/3078",2022-10-12,2022-11-06,2022-11-09,2022-11-14,"(This article belongs to the Special Issue Plant Allelopathy: Mechanisms and Applications in Regenerative Agriculture)
",33,"Yes"
"188","/2223-7747/11/22/3080",2022-10-19,2022-11-05,2022-11-09,2022-11-14,"(This article belongs to the Special Issue Uses & Efficient Valorisation of Plant Biomass in Biorefinery Context)
",26,"Yes"
"189","/2223-7747/11/22/3079",2022-09-18,2022-10-20,2022-10-31,2022-11-14,"(This article belongs to the Special Issue Advances in Nano-Enabled Agriculture)
",57,"Yes"
"190","/2223-7747/11/22/3081",2022-10-27,2022-11-06,2022-11-10,2022-11-14,"(This article belongs to the Special Issue Advances in Domestication of Fruit Trees)
",18,"Yes"
"191","/2223-7747/11/22/3062",2022-07-30,2022-10-07,2022-10-19,2022-11-11,"(This article belongs to the Special Issue Evolution of Plant Defence to Herbivores)
",104,"Yes"
"192","/2223-7747/11/22/3063",2022-09-21,2022-11-03,2022-11-09,2022-11-11,"",51,"No"
"193","/2223-7747/11/22/3064",2022-10-09,2022-11-02,2022-11-10,2022-11-11,"(This article belongs to the Special Issue Advances in Nutrient Transport and Use in Plants)
",33,"Yes"
"194","/2223-7747/11/22/3065",2022-10-20,2022-11-07,2022-11-11,2022-11-12,"(This article belongs to the Special Issue Plant Growth Promoting Bacteria)
",23,"Yes"
"195","/2223-7747/11/22/3066",2022-10-27,2022-11-07,2022-11-09,2022-11-12,"(This article belongs to the Special Issue Nutrient Management for Resilient Crop Production)
",16,"Yes"
"196","/2223-7747/11/22/3067",2022-10-13,2022-11-03,2022-11-10,2022-11-12,"(This article belongs to the Special Issue Integrative Biology in Plants: From Molecular Stress Response to Systems Biology)
",30,"Yes"
"197","/2223-7747/11/22/3068",2022-10-02,2022-11-11,2022-11-11,2022-11-12,"(This article belongs to the Section Plant Systematics, Taxonomy, Nomenclature and Classification)
",41,"Yes"
"198","/2223-7747/11/22/3069",2022-10-14,2022-11-01,2022-11-04,2022-11-12,"(This article belongs to the Special Issue Plant Responses and Tolerance to Metal/Metalloid Toxicity Ⅱ)
",29,"Yes"
"199","/2223-7747/11/22/3070",2022-10-24,2022-11-08,2022-11-11,2022-11-13,"(This article belongs to the Special Issue Emerging Topics in Botanical Biopesticides)
",20,"Yes"
"200","/2223-7747/11/22/3072",2022-08-31,2022-09-14,2022-10-07,2022-11-13,"(This article belongs to the Special Issue Advances in Genetics and Breeding of Grain Crops)
",74,"Yes"
"201","/2223-7747/11/22/3052",2022-10-04,2022-10-20,2022-11-08,2022-11-11,"(This article belongs to the Special Issue Phytochemicals Beneficial to Human Health)
",38,"Yes"
"202","/2223-7747/11/22/3053",2022-09-30,2022-11-04,2022-11-07,2022-11-11,"(This article belongs to the Special Issue Alternatives for a Sustainable Management of Invasive Plant Species)
",42,"Yes"
"203","/2223-7747/11/22/3055",2022-10-19,2022-11-08,2022-11-09,2022-11-11,"(This article belongs to the Collection Essential Oils of Plants (Chemical Composition, Variation and Properties))
",23,"Yes"
"204","/2223-7747/11/22/3054",2022-09-12,2022-10-30,2022-11-07,2022-11-11,"(This article belongs to the Special Issue Impact of Abiotic Stresses on Plant-Soil Nutrient Status, Metabolism, Growth, and Ecosystem Functions)
",60,"Yes"
"205","/2223-7747/11/22/3056",2022-10-18,2022-11-05,2022-11-10,2022-11-11,"(This article belongs to the Special Issue Plant-Based Technologies for Environmental Reclamation in Urban and Peri-Urban Areas: From Theory to Practice)
",24,"Yes"
"206","/2223-7747/11/22/3057",2022-10-20,2022-11-07,2022-11-09,2022-11-11,"(This article belongs to the Special Issue Phytochemical and Nutritional Analyses of Medicinal and Aromatic Plants (MAP))
",22,"Yes"
"207","/2223-7747/11/22/3058",2022-10-02,2022-11-08,2022-11-10,2022-11-11,"(This article belongs to the Special Issue Plant Morphology and Function, Geometric Morphometrics, and Modelling: Decoding the Mathematical Secrets of Plants)
",40,"Yes"
"208","/2223-7747/11/22/3059",2022-10-17,2022-11-07,2022-11-10,2022-11-11,"(This article belongs to the Special Issue Molecular Biology of Plant Growth and Development)
",25,"Yes"
"209","/2223-7747/11/22/3060",2022-10-18,2022-11-07,2022-11-10,2022-11-11,"(This article belongs to the Special Issue Molecular Basis of Crops and Fruit Plants in Response to Stress)
",24,"Yes"
"210","/2223-7747/11/22/3061",2022-09-20,2022-10-21,2022-10-31,2022-11-11,"(This article belongs to the Special Issue Effector Arsenal of Plant Parasites and Ecological Implications)
",52,"Yes"
"211","/2223-7747/11/22/3043",2022-10-05,2022-10-19,2022-10-24,2022-11-10,"(This article belongs to the Section Plant Nutrition)
",36,"Yes"
"212","/2223-7747/11/22/3042",2022-10-05,2022-11-08,2022-11-09,2022-11-10,"(This article belongs to the Special Issue Ecology and Nutrient Cycling in Grasslands)
",36,"Yes"
"213","/2223-7747/11/22/3044",2022-10-09,2022-11-07,2022-11-07,2022-11-10,"(This article belongs to the Section Plant Protection and Biotic Interactions)
",32,"Yes"
"214","/2223-7747/11/22/3046",2022-10-10,2022-11-03,2022-11-04,2022-11-10,"(This article belongs to the Topic Biological Activity of Plant Extracts)
",31,"Yes"
"215","/2223-7747/11/22/3045",2022-10-11,2022-11-07,2022-11-07,2022-11-10,"(This article belongs to the Special Issue Physiological and Biochemical Adjustments in Response to Abiotic Stressors Associated with Climate Change)
",30,"Yes"
"216","/2223-7747/11/22/3047",2022-10-25,2022-11-07,2022-11-09,2022-11-10,"(This article belongs to the Section Phytochemistry)
",16,"Yes"
"217","/2223-7747/11/22/3048",2022-10-07,2022-11-03,2022-11-03,2022-11-11,"(This article belongs to the Special Issue Anti-Inflammatory Bioactivities in Plant Extracts)
",35,"Yes"
"218","/2223-7747/11/22/3049",2022-10-11,2022-10-29,2022-11-08,2022-11-11,"(This article belongs to the Special Issue Role of Cell Wall in Plant Development)
",31,"Yes"
"219","/2223-7747/11/22/3050",2022-10-27,2022-11-07,2022-11-08,2022-11-11,"(This article belongs to the Special Issue Advances in Plant-Soil-Microbe Interactions)
",15,"Yes"
"220","/2223-7747/11/22/3051",2022-10-30,2022-11-04,2022-11-08,2022-11-11,"(This article belongs to the Special Issue Molecular Basis of Crops and Fruit Plants in Response to Stress)
",12,"Yes"
"221","/2223-7747/11/22/3025",2022-08-31,2022-09-28,2022-11-02,2022-11-09,"(This article belongs to the Special Issue Plant Physiology and Environmental Stresses)
",70,"Yes"
"222","/2223-7747/11/22/3033",2022-10-13,2022-11-04,2022-11-06,2022-11-09,"(This article belongs to the Special Issue Duckweed: Research Meets Applications)
",27,"Yes"
"223","/2223-7747/11/22/3034",2022-10-25,2022-11-04,2022-11-07,2022-11-10,"(This article belongs to the Special Issue Plant Extracts as Source of Bioactive Compounds and Their Beneficial Effects on Human Health)
",16,"Yes"
"224","/2223-7747/11/22/3035",2022-10-11,2022-11-05,2022-11-06,2022-11-10,"(This article belongs to the Section Plant Physiology and Metabolism)
",30,"Yes"
"225","/2223-7747/11/22/3038",2022-10-11,2022-11-03,2022-11-03,2022-11-10,"(This article belongs to the Section Phytochemistry)
",30,"Yes"
"226","/2223-7747/11/22/3037",2022-10-21,2022-11-04,2022-11-07,2022-11-10,"(This article belongs to the Special Issue The Role of Abscisic Acid (ABA) Machinery in Stress Response)
",20,"Yes"
"227","/2223-7747/11/22/3036",2022-09-28,2022-11-02,2022-11-06,2022-11-10,"(This article belongs to the Section Horticultural Science and Ornamental Plants)
",43,"Yes"
"228","/2223-7747/11/22/3039",2022-10-11,2022-10-26,2022-11-02,2022-11-10,"(This article belongs to the Special Issue Plant Growth Promoting Bacteria)
",30,"Yes"
"229","/2223-7747/11/22/3040",2022-10-01,2022-11-05,2022-11-07,2022-11-10,"(This article belongs to the Special Issue Application of Biotechnology to Woody Propagation)
",40,"Yes"
"230","/2223-7747/11/22/3041",2022-10-10,2022-10-25,2022-11-04,2022-11-10,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",31,"Yes"
"231","/2223-7747/11/22/3022",2022-10-04,2022-10-31,2022-11-06,2022-11-09,"(This article belongs to the Section Plant Development and Morphogenesis)
",36,"Yes"
"232","/2223-7747/11/22/3027",2022-08-26,2022-11-03,2022-11-04,2022-11-09,"(This article belongs to the Special Issue Duckweed: Research Meets Applications)
",75,"Yes"
"233","/2223-7747/11/22/3026",2022-10-04,2022-11-02,2022-11-04,2022-11-09,"(This article belongs to the Section Plant Response to Abiotic Stress and Climate Change)
",36,"Yes"
"234","/2223-7747/11/22/3023",2022-09-26,2022-10-28,2022-11-06,2022-11-09,"(This article belongs to the Section Plant Molecular Biology)
",44,"Yes"
"235","/2223-7747/11/22/3028",2022-10-11,2022-10-31,2022-11-04,2022-11-09,"(This article belongs to the Special Issue Interactions between Colletotrichum Species and Plants III)
",29,"Yes"
"236","/2223-7747/11/22/3024",2022-10-04,2022-11-03,2022-11-05,2022-11-09,"(This article belongs to the Special Issue Plant Responses to Heavy Metals)
",36,"Yes"
"237","/2223-7747/11/22/3031",2022-09-22,2022-11-04,2022-11-07,2022-11-09,"(This article belongs to the Special Issue Physiological and Molecular Responses to Environmental Stress in Horticultural Plants)
",48,"Yes"
"238","/2223-7747/11/22/3032",2022-09-27,2022-11-03,2022-11-07,2022-11-09,"(This article belongs to the Special Issue Genetics, Profiling and Breeding of Triticale)
",43,"Yes"
"239","/2223-7747/11/22/3030",2022-10-05,2022-10-27,2022-11-02,2022-11-09,"(This article belongs to the Section Plant Physiology and Metabolism)
",35,"Yes"
"240","/2223-7747/11/22/3012",2022-09-19,2022-10-22,2022-11-01,2022-11-08,"(This article belongs to the Special Issue Molecular Breeding and Genetic Improvement of Cotton)
",50,"Yes"
"241","/2223-7747/11/22/3010",2022-10-18,2022-11-01,2022-11-02,2022-11-08,"(This article belongs to the Special Issue Pre-breeding towards the Effective Utilization of Plant Genetic Resources Volume II)
",21,"Yes"
"242","/2223-7747/11/22/3015",2022-10-10,2022-10-28,2022-11-03,2022-11-08,"",29,"No"
"243","/2223-7747/11/22/3014",2022-09-24,2022-10-30,2022-11-03,2022-11-08,"(This article belongs to the Special Issue Phenolic Substances and Volatiles in Developing Plants)
",45,"Yes"
"244","/2223-7747/11/22/3016",2022-09-23,2022-11-02,2022-11-04,2022-11-08,"(This article belongs to the Special Issue Adaptation of Mutualistic Plant-Microbe Systems to Abiotic Stresses)
",46,"Yes"
"245","/2223-7747/11/22/3017",2022-10-13,2022-11-03,2022-11-05,2022-11-08,"(This article belongs to the Special Issue Phytotoxic Activity and Application of Plant Essential Oils)
",26,"Yes"
