"","link","Received","Revised","Accepted","Published","Special_issue","days"
"269","/2223-7747/11/21/2974",2022-09-30,2022-10-30,2022-10-31,2022-11-03,"Yes",34
"270","/2223-7747/11/21/2953",2022-10-09,2022-10-31,2022-11-01,2022-11-02,"Yes",24
"271","/2223-7747/11/21/2952",2022-09-09,2022-10-19,2022-10-28,2022-11-02,"Yes",54
"272","/2223-7747/11/21/2955",2022-09-22,2022-10-24,2022-10-29,2022-11-02,"Yes",41
"273","/2223-7747/11/21/2954",2022-09-27,2022-10-26,2022-10-31,2022-11-02,"Yes",36
"274","/2223-7747/11/21/2956",2022-09-05,2022-10-26,2022-10-31,2022-11-02,"Yes",58
"275","/2223-7747/11/21/2958",2022-09-26,2022-10-28,2022-10-28,2022-11-02,"Yes",37
"276","/2223-7747/11/21/2959",2022-10-09,2022-10-24,2022-10-29,2022-11-02,"Yes",24
"277","/2223-7747/11/21/2957",2022-09-26,2022-10-28,2022-10-31,2022-11-02,"Yes",37
"278","/2223-7747/11/21/2960",2022-09-28,2022-10-25,2022-10-25,2022-11-02,"Yes",35
"279","/2223-7747/11/21/2962",2022-10-10,2022-10-19,2022-10-25,2022-11-02,"Yes",23
"280","/2223-7747/11/21/2942",2022-09-30,2022-10-26,2022-10-28,2022-11-01,"Yes",32
"281","/2223-7747/11/21/2944",2022-09-14,2022-10-13,2022-10-25,2022-11-01,"Yes",48
"282","/2223-7747/11/21/2943",2022-09-28,2022-10-23,2022-10-27,2022-11-01,"Yes",34
"283","/2223-7747/11/21/2946",2022-09-03,2022-10-05,2022-10-27,2022-11-01,"Yes",59
"284","/2223-7747/11/21/2947",2022-10-10,2022-10-28,2022-10-31,2022-11-01,"Yes",22
"285","/2223-7747/11/21/2945",2022-09-07,2022-10-26,2022-10-26,2022-11-01,"Yes",55
"286","/2223-7747/11/21/2948",2022-09-20,2022-10-21,2022-10-25,2022-11-01,"Yes",42
"287","/2223-7747/11/21/2949",2022-10-09,2022-10-26,2022-10-28,2022-11-01,"Yes",23
"288","/2223-7747/11/21/2950",2022-09-24,2022-10-27,2022-10-28,2022-11-01,"Yes",38
"289","/2223-7747/11/21/2951",2022-09-02,2022-10-26,2022-10-28,2022-11-01,"Yes",60
"290","/2223-7747/11/21/2932",2022-10-09,2022-10-25,2022-10-26,2022-10-31,"Yes",22
"291","/2223-7747/11/21/2935",2022-08-15,2022-09-19,2022-09-28,2022-10-31,"Yes",77
"292","/2223-7747/11/21/2934",2022-09-16,2022-10-26,2022-10-27,2022-10-31,"Yes",45
"293","/2223-7747/11/21/2933",2022-09-30,2022-10-25,2022-10-25,2022-10-31,"Yes",31
"294","/2223-7747/11/21/2936",2022-07-29,2022-10-21,2022-10-28,2022-10-31,"Yes",94
"295","/2223-7747/11/21/2937",2022-09-16,2022-10-21,2022-10-24,2022-11-01,"Yes",46
"296","/2223-7747/11/21/2939",2022-10-06,2022-10-23,2022-10-24,2022-11-01,"Yes",26
"297","/2223-7747/11/21/2938",2022-09-02,2022-10-17,2022-10-25,2022-11-01,"Yes",60
"298","/2223-7747/11/21/2941",2022-10-05,2022-10-28,2022-10-30,2022-11-01,"Yes",27
"299","/2223-7747/11/21/2940",2022-09-28,2022-10-24,2022-10-27,2022-11-01,"Yes",34
"300","/2223-7747/11/21/2922",2022-09-28,2022-10-19,2022-10-28,2022-10-30,"Yes",32
"301","/2223-7747/11/21/2923",2022-08-25,2022-10-24,2022-10-26,2022-10-30,"Yes",66
"302","/2223-7747/11/21/2924",2022-09-28,2022-10-20,2022-10-26,2022-10-30,"Yes",32
"303","/2223-7747/11/21/2925",2022-10-10,2022-10-25,2022-10-28,2022-10-30,"Yes",20
"304","/2223-7747/11/21/2926",2022-09-01,2022-10-13,2022-10-25,2022-10-30,"No",59
"305","/2223-7747/11/21/2928",2022-09-05,2022-10-25,2022-10-28,2022-10-30,"Yes",55
"306","/2223-7747/11/21/2927",2022-09-30,2022-10-23,2022-10-25,2022-10-30,"Yes",30
"307","/2223-7747/11/21/2929",2022-10-14,2022-10-24,2022-10-27,2022-10-31,"Yes",17
"308","/2223-7747/11/21/2931",2022-10-05,2022-10-21,2022-10-27,2022-10-31,"Yes",26
"309","/2223-7747/11/21/2930",2022-09-17,2022-10-24,2022-10-25,2022-10-31,"Yes",44
"310","/2223-7747/11/21/2913",2022-10-04,2022-10-21,2022-10-25,2022-10-29,"Yes",25
"311","/2223-7747/11/21/2914",2022-09-29,2022-10-20,2022-10-27,2022-10-29,"Yes",30
"312","/2223-7747/11/21/2912",2022-09-28,2022-10-25,2022-10-27,2022-10-29,"Yes",31
"313","/2223-7747/11/21/2916",2022-08-29,2022-10-20,2022-10-25,2022-10-29,"Yes",61
"314","/2223-7747/11/21/2915",2022-10-10,2022-10-24,2022-10-25,2022-10-29,"Yes",19
"315","/2223-7747/11/21/2917",2022-10-05,2022-10-18,2022-10-26,2022-10-29,"Yes",24
"316","/2223-7747/11/21/2918",2022-08-02,2022-09-30,2022-10-05,2022-10-29,"Yes",88
"317","/2223-7747/11/21/2919",2022-08-27,2022-10-24,2022-10-24,2022-10-29,"Yes",63
"318","/2223-7747/11/21/2920",2022-09-18,2022-10-23,2022-10-26,2022-10-29,"Yes",41
"319","/2223-7747/11/21/2921",2022-06-11,2022-10-19,2022-10-27,2022-10-30,"Yes",141
"320","/2223-7747/11/21/2902",2022-08-29,2022-10-14,2022-10-25,2022-10-28,"Yes",60
"321","/2223-7747/11/21/2903",2022-10-04,2022-10-18,2022-10-26,2022-10-28,"Yes",24
"322","/2223-7747/11/21/2904",2022-08-15,2022-09-28,2022-10-26,2022-10-28,"Yes",74
"323","/2223-7747/11/21/2905",2022-08-26,2022-10-03,2022-10-25,2022-10-28,"Yes",63
"324","/2223-7747/11/21/2906",2022-10-10,2022-10-26,2022-10-26,2022-10-28,"Yes",18
"325","/2223-7747/11/21/2907",2022-08-31,2022-10-26,2022-10-27,2022-10-29,"Yes",59
"326","/2223-7747/11/21/2908",2022-09-20,2022-10-09,2022-10-27,2022-10-29,"Yes",39
"327","/2223-7747/11/21/2910",2022-10-13,2022-10-21,2022-10-26,2022-10-29,"Yes",16
"328","/2223-7747/11/21/2909",2022-08-25,2022-10-20,2022-10-26,2022-10-29,"Yes",65
"329","/2223-7747/11/21/2911",2022-10-02,2022-10-22,2022-10-27,2022-10-29,"Yes",27
"330","/2223-7747/11/21/2893",2022-09-16,2022-10-23,2022-10-24,2022-10-28,"Yes",42
"331","/2223-7747/11/21/2897",2022-10-10,2022-10-22,2022-10-24,2022-10-28,"Yes",18
"332","/2223-7747/11/21/2892",2022-09-29,2022-10-16,2022-10-25,2022-10-28,"Yes",29
"333","/2223-7747/11/21/2895",2022-09-19,2022-10-27,2022-10-27,2022-10-28,"Yes",39
"334","/2223-7747/11/21/2898",2022-09-05,2022-10-23,2022-10-25,2022-10-28,"Yes",53
"335","/2223-7747/11/21/2896",2022-09-26,2022-10-24,2022-10-26,2022-10-28,"Yes",32
"336","/2223-7747/11/21/2894",2022-09-21,2022-10-25,2022-10-25,2022-10-28,"Yes",37
"337","/2223-7747/11/21/2899",2022-10-05,2022-10-25,2022-10-26,2022-10-28,"Yes",23
"338","/2223-7747/11/21/2900",2022-10-02,2022-10-22,2022-10-26,2022-10-28,"Yes",26
"339","/2223-7747/11/21/2901",2022-10-04,2022-10-21,2022-10-24,2022-10-28,"Yes",24
"340","/2223-7747/11/21/2884",2022-08-31,2022-10-20,2022-10-21,2022-10-28,"Yes",58
"341","/2223-7747/11/21/2883",2022-09-27,2022-10-20,2022-10-25,2022-10-28,"Yes",31
"342","/2223-7747/11/21/2886",2022-10-16,2022-10-26,2022-10-26,2022-10-28,"Yes",12
"343","/2223-7747/11/21/2887",2022-08-30,2022-10-04,2022-10-07,2022-10-28,"Yes",59
"344","/2223-7747/11/21/2888",2022-09-21,2022-10-21,2022-10-25,2022-10-28,"Yes",37
"345","/2223-7747/11/21/2885",2022-09-20,2022-10-18,2022-10-25,2022-10-28,"Yes",38
"346","/2223-7747/11/21/2880",2022-09-16,2022-10-14,2022-10-22,2022-10-28,"Yes",42
"347","/2223-7747/11/21/2889",2022-09-03,2022-10-21,2022-10-23,2022-10-28,"Yes",55
"348","/2223-7747/11/21/2890",2022-09-08,2022-10-25,2022-10-26,2022-10-28,"Yes",50
"349","/2223-7747/11/21/2891",2022-09-19,2022-10-24,2022-10-26,2022-10-28,"Yes",39
"350","/2223-7747/11/21/2873",2022-10-06,2022-10-19,2022-10-25,2022-10-27,"Yes",21
"351","/2223-7747/11/21/2874",2022-09-18,2022-10-13,2022-10-25,2022-10-27,"Yes",39
"352","/2223-7747/11/21/2876",2022-09-05,2022-10-12,2022-10-24,2022-10-27,"Yes",52
"353","/2223-7747/11/21/2871",2022-07-13,2022-10-15,2022-10-24,2022-10-27,"Yes",106
"354","/2223-7747/11/21/2875",2022-10-05,2022-10-22,2022-10-24,2022-10-27,"Yes",22
"355","/2223-7747/11/21/2877",2022-09-11,2022-10-09,2022-10-22,2022-10-27,"Yes",46
"356","/2223-7747/11/21/2878",2022-09-01,2022-10-12,2022-10-25,2022-10-27,"Yes",56
"357","/2223-7747/11/21/2879",2022-09-10,2022-10-14,2022-10-24,2022-10-27,"Yes",47
"358","/2223-7747/11/21/2881",2022-09-16,2022-10-21,2022-10-24,2022-10-28,"Yes",42
"359","/2223-7747/11/21/2882",2022-09-19,2022-10-24,2022-10-24,2022-10-28,"Yes",39
"360","/2223-7747/11/21/2862",2022-08-14,2022-10-24,2022-10-25,2022-10-27,"Yes",74
"361","/2223-7747/11/21/2863",2022-09-14,2022-10-20,2022-10-26,2022-10-27,"Yes",43
"362","/2223-7747/11/21/2866",2022-09-13,2022-10-17,2022-10-25,2022-10-27,"No",44
"363","/2223-7747/11/21/2864",2022-09-11,2022-10-14,2022-10-23,2022-10-27,"Yes",46
"364","/2223-7747/11/21/2865",2022-09-27,2022-10-22,2022-10-24,2022-10-27,"Yes",30
"365","/2223-7747/11/21/2867",2022-09-20,2022-10-21,2022-10-24,2022-10-27,"Yes",37
"366","/2223-7747/11/21/2868",2022-10-08,2022-10-20,2022-10-25,2022-10-27,"Yes",19
"367","/2223-7747/11/21/2870",2022-08-24,2022-10-17,2022-10-25,2022-10-27,"Yes",64
"368","/2223-7747/11/21/2872",2022-10-05,2022-10-21,2022-10-24,2022-10-27,"Yes",22
"369","/2223-7747/11/21/2869",2022-10-06,2022-10-23,2022-10-25,2022-10-27,"Yes",21
"370","/2223-7747/11/21/2852",2022-09-21,2022-10-19,2022-10-22,2022-10-26,"Yes",35
"371","/2223-7747/11/21/2853",2022-09-02,2022-10-19,2022-10-22,2022-10-26,"Yes",54
"372","/2223-7747/11/21/2854",2022-09-05,2022-10-04,2022-10-18,2022-10-26,"Yes",51
"373","/2223-7747/11/21/2856",2022-08-15,2022-10-05,2022-10-18,2022-10-26,"Yes",72
"374","/2223-7747/11/21/2855",2022-08-26,2022-10-15,2022-10-21,2022-10-26,"Yes",61
"375","/2223-7747/11/21/2857",2022-08-25,2022-10-21,2022-10-23,2022-10-26,"Yes",62
"376","/2223-7747/11/21/2858",2022-10-05,2022-10-21,2022-10-25,2022-10-26,"Yes",21
"377","/2223-7747/11/21/2859",2022-09-30,2022-10-21,2022-10-21,2022-10-26,"Yes",26
"378","/2223-7747/11/21/2860",2022-08-18,2022-10-19,2022-10-20,2022-10-26,"Yes",69
"379","/2223-7747/11/21/2861",2022-09-15,2022-10-08,2022-10-20,2022-10-27,"Yes",42
"380","/2223-7747/11/21/2842",2022-09-28,2022-10-17,2022-10-23,2022-10-25,"Yes",27
"381","/2223-7747/11/21/2843",2022-07-01,2022-10-07,2022-10-11,2022-10-25,"Yes",116
"382","/2223-7747/11/21/2844",2022-09-15,2022-10-16,2022-10-20,2022-10-26,"Yes",41
"383","/2223-7747/11/21/2845",2022-10-13,2022-10-18,2022-10-21,2022-10-26,"Yes",13
"384","/2223-7747/11/21/2846",2022-10-08,2022-10-20,2022-10-22,2022-10-26,"No",18
"385","/2223-7747/11/21/2847",2022-09-15,2022-10-09,2022-10-24,2022-10-26,"Yes",41
"386","/2223-7747/11/21/2850",2022-09-29,2022-10-21,2022-10-21,2022-10-26,"Yes",27
"387","/2223-7747/11/21/2848",2022-09-01,2022-10-20,2022-10-21,2022-10-26,"Yes",55
"388","/2223-7747/11/21/2851",2022-09-20,2022-10-18,2022-10-20,2022-10-26,"Yes",36
"389","/2223-7747/11/21/2849",2022-08-08,2022-10-19,2022-10-20,2022-10-26,"Yes",79
"390","/2223-7747/11/21/2832",2022-09-20,2022-10-16,2022-10-17,2022-10-25,"Yes",35
"391","/2223-7747/11/21/2833",2022-09-30,2022-10-20,2022-10-22,2022-10-25,"Yes",25
"392","/2223-7747/11/21/2834",2022-08-22,2022-09-28,2022-10-22,2022-10-25,"Yes",64
"393","/2223-7747/11/21/2836",2022-09-20,2022-10-21,2022-10-21,2022-10-25,"Yes",35
"394","/2223-7747/11/21/2835",2022-09-07,2022-10-14,2022-10-15,2022-10-25,"Yes",48
"395","/2223-7747/11/21/2838",2022-09-15,2022-10-07,2022-10-19,2022-10-25,"Yes",40
"396","/2223-7747/11/21/2837",2022-09-11,2022-10-18,2022-10-19,2022-10-25,"Yes",44
"397","/2223-7747/11/21/2839",2022-09-24,2022-10-18,2022-10-20,2022-10-25,"Yes",31
"398","/2223-7747/11/21/2840",2022-09-21,2022-10-16,2022-10-23,2022-10-25,"Yes",34
"399","/2223-7747/11/21/2841",2022-09-29,2022-10-13,2022-10-21,2022-10-25,"Yes",26
"400","/2223-7747/11/21/2822",2022-09-09,2022-10-11,2022-10-18,2022-10-24,"Yes",45
"401","/2223-7747/11/21/2823",2022-08-31,2022-10-09,2022-10-13,2022-10-24,"Yes",54
"402","/2223-7747/11/21/2825",2022-10-05,2022-10-20,2022-10-20,2022-10-24,"Yes",19
"403","/2223-7747/11/21/2824",2022-09-23,2022-10-08,2022-10-20,2022-10-24,"Yes",31
"404","/2223-7747/11/21/2826",2022-09-16,2022-10-06,2022-10-16,2022-10-24,"Yes",38
"405","/2223-7747/11/21/2827",2022-09-18,2022-10-04,2022-10-20,2022-10-24,"Yes",36
"406","/2223-7747/11/21/2828",2022-09-02,2022-10-07,2022-10-21,2022-10-24,"Yes",52
"407","/2223-7747/11/21/2829",2022-09-22,2022-10-17,2022-10-18,2022-10-24,"Yes",32
"408","/2223-7747/11/21/2830",2022-08-30,2022-10-17,2022-10-18,2022-10-24,"Yes",55
"409","/2223-7747/11/21/2831",2022-09-26,2022-10-16,2022-10-20,2022-10-25,"Yes",29
"410","/2223-7747/11/21/2812",2022-09-30,2022-10-17,2022-10-19,2022-10-22,"Yes",22
"411","/2223-7747/11/21/2813",2022-08-25,2022-10-01,2022-10-19,2022-10-22,"Yes",58
"412","/2223-7747/11/21/2814",2022-07-22,2022-08-26,2022-10-15,2022-10-22,"Yes",92
"413","/2223-7747/11/21/2815",2022-09-20,2022-10-16,2022-10-20,2022-10-23,"Yes",33
"414","/2223-7747/11/21/2816",2022-09-19,2022-10-08,2022-10-13,2022-10-23,"Yes",34
"415","/2223-7747/11/21/2817",2022-09-23,2022-10-12,2022-10-20,2022-10-23,"Yes",30
"416","/2223-7747/11/21/2818",2022-09-20,2022-10-18,2022-10-20,2022-10-23,"Yes",33
"417","/2223-7747/11/21/2819",2022-09-16,2022-10-14,2022-10-20,2022-10-23,"Yes",37
"418","/2223-7747/11/21/2820",2022-09-23,2022-10-17,2022-10-20,2022-10-24,"Yes",31
"419","/2223-7747/11/21/2821",2022-09-12,2022-10-14,2022-10-17,2022-10-24,"Yes",42
"420","/2223-7747/11/20/2802",2022-09-28,2022-10-16,2022-10-19,2022-10-21,"Yes",23
"421","/2223-7747/11/20/2803",2022-08-16,2022-10-11,2022-10-14,2022-10-21,"Yes",66
"422","/2223-7747/11/21/2805",2022-09-30,2022-10-18,2022-10-19,2022-10-22,"Yes",22
"423","/2223-7747/11/21/2806",2022-08-25,2022-10-07,2022-10-17,2022-10-22,"Yes",58
"424","/2223-7747/11/21/2808",2022-09-04,2022-10-17,2022-10-18,2022-10-22,"Yes",48
"425","/2223-7747/11/21/2807",2022-08-03,2022-10-17,2022-10-17,2022-10-22,"Yes",80
"426","/2223-7747/11/21/2810",2022-09-30,2022-10-18,2022-10-20,2022-10-22,"Yes",22
"427","/2223-7747/11/21/2811",2022-09-25,2022-10-16,2022-10-20,2022-10-22,"Yes",27
"428","/2223-7747/11/21/2809",2022-08-29,2022-10-16,2022-10-20,2022-10-22,"Yes",54
"429","/2223-7747/11/20/2792",2022-08-29,2022-10-14,2022-10-17,2022-10-21,"Yes",53
"430","/2223-7747/11/20/2793",2022-09-12,2022-10-06,2022-10-19,2022-10-21,"Yes",39
"431","/2223-7747/11/20/2794",2022-09-22,2022-10-07,2022-10-17,2022-10-21,"Yes",29
"432","/2223-7747/11/20/2797",2022-09-07,2022-10-18,2022-10-18,2022-10-21,"Yes",44
"433","/2223-7747/11/20/2796",2022-09-12,2022-10-18,2022-10-18,2022-10-21,"Yes",39
"434","/2223-7747/11/20/2795",2022-09-26,2022-10-17,2022-10-18,2022-10-21,"Yes",25
"435","/2223-7747/11/20/2800",2022-09-30,2022-10-18,2022-10-19,2022-10-21,"Yes",21
"436","/2223-7747/11/20/2799",2022-09-04,2022-10-18,2022-10-19,2022-10-21,"Yes",47
"437","/2223-7747/11/20/2798",2022-08-03,2022-10-16,2022-10-17,2022-10-21,"Yes",79
"438","/2223-7747/11/20/2801",2022-09-13,2022-10-15,2022-10-20,2022-10-21,"Yes",38
"439","/2223-7747/11/20/2782",2022-09-15,2022-10-12,2022-10-18,2022-10-20,"Yes",35
"440","/2223-7747/11/20/2783",2022-09-16,2022-10-11,2022-10-18,2022-10-20,"Yes",34
"441","/2223-7747/11/20/2784",2022-07-30,2022-10-15,2022-10-17,2022-10-20,"Yes",82
"442","/2223-7747/11/20/2787",2022-09-23,2022-10-16,2022-10-17,2022-10-20,"Yes",27
"443","/2223-7747/11/20/2788",2022-09-17,2022-10-12,2022-10-13,2022-10-20,"Yes",33
"444","/2223-7747/11/20/2786",2022-09-05,2022-09-27,2022-09-28,2022-10-20,"Yes",45
"445","/2223-7747/11/20/2785",2022-08-04,2022-10-13,2022-10-18,2022-10-20,"Yes",77
"446","/2223-7747/11/20/2789",2022-10-01,2022-10-17,2022-10-18,2022-10-21,"Yes",20
"447","/2223-7747/11/20/2790",2022-09-20,2022-10-14,2022-10-19,2022-10-21,"Yes",31
"448","/2223-7747/11/20/2791",2022-09-28,2022-10-12,2022-10-17,2022-10-21,"Yes",23
"449","/2223-7747/11/20/2773",2022-09-19,2022-10-11,2022-10-13,2022-10-19,"Yes",30
"450","/2223-7747/11/20/2774",2022-10-04,2022-10-17,2022-10-17,2022-10-19,"Yes",15
"451","/2223-7747/11/20/2776",2022-08-20,2022-10-06,2022-10-07,2022-10-19,"Yes",60
"452","/2223-7747/11/20/2775",2022-09-25,2022-10-13,2022-10-15,2022-10-19,"Yes",24
"453","/2223-7747/11/20/2772",2022-09-09,2022-10-05,2022-10-14,2022-10-20,"Yes",41
"454","/2223-7747/11/20/2778",2022-09-26,2022-10-13,2022-10-18,2022-10-20,"Yes",24
"455","/2223-7747/11/20/2777",2022-09-30,2022-10-14,2022-10-15,2022-10-20,"Yes",20
"456","/2223-7747/11/20/2779",2022-09-09,2022-10-03,2022-10-14,2022-10-20,"Yes",41
"457","/2223-7747/11/20/2780",2022-09-01,2022-10-07,2022-10-14,2022-10-20,"Yes",49
"458","/2223-7747/11/20/2781",2022-09-14,2022-10-11,2022-10-17,2022-10-20,"Yes",36
"459","/2223-7747/11/20/2762",2022-09-23,2022-10-07,2022-10-16,2022-10-19,"Yes",26
"460","/2223-7747/11/20/2764",2022-09-10,2022-10-11,2022-10-17,2022-10-19,"Yes",39
"461","/2223-7747/11/20/2765",2022-08-03,2022-09-23,2022-10-07,2022-10-19,"Yes",77
"462","/2223-7747/11/20/2763",2022-09-23,2022-10-13,2022-10-17,2022-10-19,"Yes",26
"463","/2223-7747/11/20/2766",2022-09-25,2022-10-13,2022-10-13,2022-10-19,"Yes",24
"464","/2223-7747/11/20/2767",2022-09-13,2022-10-06,2022-10-11,2022-10-19,"Yes",36
"465","/2223-7747/11/20/2768",2022-09-12,2022-10-13,2022-10-17,2022-10-19,"Yes",37
"466","/2223-7747/11/20/2771",2022-08-27,2022-10-12,2022-10-18,2022-10-19,"Yes",53
"467","/2223-7747/11/20/2769",2022-09-21,2022-10-09,2022-10-11,2022-10-19,"Yes",28
"468","/2223-7747/11/20/2752",2022-09-30,2022-10-11,2022-10-12,2022-10-18,"Yes",18
"469","/2223-7747/11/20/2753",2022-09-01,2022-10-14,2022-10-16,2022-10-18,"Yes",47
"470","/2223-7747/11/20/2754",2022-08-15,2022-10-02,2022-10-05,2022-10-18,"Yes",64
"471","/2223-7747/11/20/2755",2022-07-10,2022-10-06,2022-10-13,2022-10-18,"Yes",100
"472","/2223-7747/11/20/2757",2022-08-20,2022-09-24,2022-10-14,2022-10-18,"Yes",59
"473","/2223-7747/11/20/2756",2022-09-07,2022-10-11,2022-10-12,2022-10-18,"Yes",41
"474","/2223-7747/11/20/2758",2022-08-20,2022-10-11,2022-10-15,2022-10-18,"Yes",59
"475","/2223-7747/11/20/2759",2022-09-21,2022-10-10,2022-10-15,2022-10-18,"Yes",27
"476","/2223-7747/11/20/2760",2022-07-31,2022-09-19,2022-10-10,2022-10-19,"Yes",80
"477","/2223-7747/11/20/2761",2022-09-14,2022-10-17,2022-10-17,2022-10-19,"Yes",35
"478","/2223-7747/11/20/2742",2022-08-13,2022-10-11,2022-10-11,2022-10-17,"Yes",65
"479","/2223-7747/11/20/2745",2022-09-06,2022-09-28,2022-10-10,2022-10-17,"Yes",41
"480","/2223-7747/11/20/2744",2022-08-24,2022-09-26,2022-09-27,2022-10-17,"Yes",54
"481","/2223-7747/11/20/2743",2022-08-20,2022-10-10,2022-10-11,2022-10-17,"Yes",58
"482","/2223-7747/11/20/2746",2022-09-12,2022-10-10,2022-10-12,2022-10-17,"Yes",35
"483","/2223-7747/11/20/2747",2022-09-30,2022-10-11,2022-10-13,2022-10-17,"Yes",17
"484","/2223-7747/11/20/2748",2022-09-12,2022-09-28,2022-10-07,2022-10-17,"Yes",35
"485","/2223-7747/11/20/2749",2022-09-16,2022-10-13,2022-10-15,2022-10-17,"Yes",31
"486","/2223-7747/11/20/2750",2022-09-19,2022-10-05,2022-10-15,2022-10-18,"Yes",29
"487","/2223-7747/11/20/2751",2022-05-15,2022-06-10,2022-06-20,2022-10-18,"Yes",156
"488","/2223-7747/11/20/2732",2022-08-30,2022-10-04,2022-10-13,2022-10-15,"Yes",46
"489","/2223-7747/11/20/2733",2022-08-31,2022-10-02,2022-10-11,2022-10-16,"Yes",46
"490","/2223-7747/11/20/2734",2022-09-04,2022-10-04,2022-10-13,2022-10-16,"Yes",42
"491","/2223-7747/11/20/2735",2022-08-12,2022-10-11,2022-10-13,2022-10-16,"Yes",65
"492","/2223-7747/11/20/2737",2022-09-19,2022-10-12,2022-10-13,2022-10-16,"Yes",27
"493","/2223-7747/11/20/2736",2022-08-31,2022-10-08,2022-10-11,2022-10-16,"Yes",46
"494","/2223-7747/11/20/2738",2022-08-05,2022-09-14,2022-10-13,2022-10-16,"Yes",72
"495","/2223-7747/11/20/2739",2022-09-15,2022-10-04,2022-10-07,2022-10-17,"Yes",32
"496","/2223-7747/11/20/2740",2022-09-05,2022-10-08,2022-10-09,2022-10-17,"Yes",42
"497","/2223-7747/11/20/2741",2022-09-14,2022-10-08,2022-10-13,2022-10-17,"Yes",33
"498","/2223-7747/11/20/2722",2022-09-15,2022-10-07,2022-10-11,2022-10-14,"Yes",29
"499","/2223-7747/11/20/2723",2022-09-21,2022-10-11,2022-10-13,2022-10-15,"Yes",24
"500","/2223-7747/11/20/2726",2022-09-01,2022-10-04,2022-10-12,2022-10-15,"Yes",44
"501","/2223-7747/11/20/2728",2022-09-23,2022-10-09,2022-10-12,2022-10-15,"Yes",22
"502","/2223-7747/11/20/2729",2022-09-13,2022-10-06,2022-10-10,2022-10-15,"Yes",32
"503","/2223-7747/11/20/2725",2022-10-05,2022-10-12,2022-10-13,2022-10-15,"Yes",10
"504","/2223-7747/11/20/2724",2022-08-18,2022-09-12,2022-09-22,2022-10-15,"Yes",58
"505","/2223-7747/11/20/2727",2022-09-01,2022-10-03,2022-10-11,2022-10-15,"Yes",44
"506","/2223-7747/11/20/2730",2022-09-13,2022-10-06,2022-10-12,2022-10-15,"Yes",32
"507","/2223-7747/11/20/2731",2022-08-09,2022-09-01,2022-09-02,2022-10-15,"Yes",67
"508","/2223-7747/11/20/2712",2022-08-16,2022-09-26,2022-10-11,2022-10-14,"Yes",59
"509","/2223-7747/11/20/2713",2022-08-24,2022-09-29,2022-10-10,2022-10-14,"Yes",51
"510","/2223-7747/11/20/2715",2022-09-07,2022-10-05,2022-10-12,2022-10-14,"Yes",37
"511","/2223-7747/11/20/2714",2022-09-17,2022-10-03,2022-10-09,2022-10-14,"Yes",27
"512","/2223-7747/11/20/2716",2022-09-05,2022-10-11,2022-10-12,2022-10-14,"Yes",39
"513","/2223-7747/11/20/2717",2022-09-26,2022-10-10,2022-10-10,2022-10-14,"Yes",18
"514","/2223-7747/11/20/2718",2022-08-31,2022-10-07,2022-10-11,2022-10-14,"Yes",44
"515","/2223-7747/11/20/2719",2022-08-04,2022-10-08,2022-10-12,2022-10-14,"Yes",71
"516","/2223-7747/11/20/2721",2022-09-20,2022-10-08,2022-10-10,2022-10-14,"Yes",24
"517","/2223-7747/11/20/2702",2022-09-01,2022-10-06,2022-10-10,2022-10-13,"Yes",42
"518","/2223-7747/11/20/2703",2022-09-07,2022-10-07,2022-10-10,2022-10-13,"Yes",36
"519","/2223-7747/11/20/2704",2022-09-15,2022-10-07,2022-10-10,2022-10-13,"Yes",28
"520","/2223-7747/11/20/2705",2022-09-15,2022-10-01,2022-10-03,2022-10-13,"Yes",28
"521","/2223-7747/11/20/2706",2022-09-28,2022-10-09,2022-10-10,2022-10-13,"Yes",15
"522","/2223-7747/11/20/2707",2022-09-10,2022-10-02,2022-10-11,2022-10-13,"Yes",33
"523","/2223-7747/11/20/2708",2022-09-19,2022-10-06,2022-10-11,2022-10-13,"Yes",24
"524","/2223-7747/11/20/2709",2022-09-01,2022-09-28,2022-10-10,2022-10-13,"Yes",42
"525","/2223-7747/11/20/2710",2022-08-10,2022-09-14,2022-09-28,2022-10-14,"Yes",65
"526","/2223-7747/11/20/2711",2022-09-20,2022-10-10,2022-10-11,2022-10-14,"Yes",24
"527","/2223-7747/11/20/2693",2022-09-24,2022-10-09,2022-10-09,2022-10-12,"Yes",18
"528","/2223-7747/11/20/2694",2022-06-29,2022-09-29,2022-10-02,2022-10-12,"Yes",105
"529","/2223-7747/11/20/2689",2022-09-22,2022-10-09,2022-10-11,2022-10-12,"Yes",20
"530","/2223-7747/11/20/2695",2022-09-10,2022-09-30,2022-10-10,2022-10-13,"Yes",33
"531","/2223-7747/11/20/2696",2022-09-12,2022-10-06,2022-10-10,2022-10-13,"Yes",31
"532","/2223-7747/11/20/2697",2022-09-12,2022-10-01,2022-10-10,2022-10-13,"Yes",31
"533","/2223-7747/11/20/2699",2022-08-15,2022-09-15,2022-10-10,2022-10-13,"Yes",59
"534","/2223-7747/11/20/2698",2022-09-17,2022-10-08,2022-10-09,2022-10-13,"Yes",26
"535","/2223-7747/11/20/2700",2022-08-31,2022-10-05,2022-10-07,2022-10-13,"Yes",43
"536","/2223-7747/11/20/2701",2022-09-14,2022-10-05,2022-10-10,2022-10-13,"Yes",29
