"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"164","/1424-2818/14/10/874",2022-08-03,2022-10-05,2022-10-06,2022-10-17,"(This article belongs to the Special Issue Diversity, Ecology and Evolution of Odonata)
",75,"Yes"
"165","/1424-2818/14/10/875",2022-08-31,2022-10-10,2022-10-12,2022-10-17,"(This article belongs to the Special Issue Diversity and Ecology of Coleoptera)
",47,"Yes"
"166","/1424-2818/14/10/877",2022-09-09,2022-10-08,2022-10-14,2022-10-18,"",39,"No"
"167","/1424-2818/14/10/876",2022-08-26,2022-09-21,2022-09-25,2022-10-18,"",53,"No"
"168","/1424-2818/14/10/878",2022-08-31,2022-10-16,2022-10-17,2022-10-18,"(This article belongs to the Special Issue Systematics, Evolution and Ecology of Holarctic Insect Species)
",48,"Yes"
"169","/1424-2818/14/10/879",2022-09-23,2022-10-14,2022-10-17,2022-10-18,"(This article belongs to the Special Issue Amphibian Ecology in Geographically Isolated Wetlands)
",25,"Yes"
"170","/1424-2818/14/10/880",2022-09-02,2022-10-11,2022-10-15,2022-10-18,"(This article belongs to the Special Issue From Coffee to Cannabis: Phytochemical Diversity across Psychoactive Species)
",46,"Yes"
"171","/1424-2818/14/10/862",2022-07-17,2022-10-04,2022-10-06,2022-10-11,"(This article belongs to the Special Issue Ecosystem Observation, Simulation and Assessment)
",86,"Yes"
"172","/1424-2818/14/10/861",2022-09-27,2022-10-07,2022-10-08,2022-10-11,"(This article belongs to the Section Plant Diversity)
",14,"Yes"
"173","/1424-2818/14/10/863",2022-08-22,2022-09-16,2022-09-27,2022-10-12,"(This article belongs to the Special Issue Ecosystem Observation, Simulation and Assessment)
",51,"Yes"
"174","/1424-2818/14/10/864",2022-09-16,2022-10-11,2022-10-11,2022-10-13,"(This article belongs to the Special Issue Diversity and Ecology of Algae in China)
",27,"Yes"
"175","/1424-2818/14/10/865",2022-08-28,2022-10-05,2022-10-10,2022-10-13,"(This article belongs to the Special Issue Human Dimension of Forest and Wildlife Protection)
",46,"Yes"
"176","/1424-2818/14/10/866",2022-09-15,2022-10-07,2022-10-10,2022-10-13,"(This article belongs to the Special Issue Molecular Phylogeny and Evolution of Earthworms)
",28,"Yes"
"177","/1424-2818/14/10/867",2022-07-22,2022-09-28,2022-10-11,2022-10-13,"(This article belongs to the Section Biodiversity Conservation)
",83,"Yes"
"178","/1424-2818/14/10/868",2022-09-06,2022-10-10,2022-10-11,2022-10-13,"(This article belongs to the Special Issue Diversity in Extreme Environments)
",37,"Yes"
"179","/1424-2818/14/10/869",2022-09-01,2022-10-10,2022-10-12,2022-10-14,"(This article belongs to the Section Phylogeny and Evolution)
",43,"Yes"
"180","/1424-2818/14/10/870",2022-09-28,2022-10-10,2022-10-11,2022-10-14,"(This article belongs to the Special Issue Diversity of Inland Wetlands: Important Roles in Mitigation of Human Impacts)
",16,"Yes"
"181","/1424-2818/14/10/851",2022-08-07,2022-09-30,2022-10-05,2022-10-09,"",63,"No"
"182","/1424-2818/14/10/852",2022-09-13,2022-10-04,2022-10-05,2022-10-09,"(This article belongs to the Special Issue Marine Biodiversity and Ecosystems Management)
",26,"Yes"
"183","/1424-2818/14/10/855",2022-09-13,2022-09-30,2022-10-01,2022-10-09,"(This article belongs to the Special Issue Ecology, Evolution and Diversity of Plants)
",26,"Yes"
"184","/1424-2818/14/10/854",2022-09-17,2022-10-04,2022-10-06,2022-10-09,"(This article belongs to the Special Issue Diversity, Ecology and Evolution of Odonata)
",22,"Yes"
"185","/1424-2818/14/10/853",2022-09-06,2022-10-03,2022-10-07,2022-10-09,"(This article belongs to the Special Issue Systematics, Phylogeny and Biogeography of Fish in Arctic and Antarctic)
",33,"Yes"
"186","/1424-2818/14/10/856",2022-08-22,2022-10-07,2022-10-08,2022-10-10,"(This article belongs to the Collection Interesting Images from the Sea)
",49,"Yes"
"187","/1424-2818/14/10/857",2022-08-21,2022-09-19,2022-09-29,2022-10-11,"(This article belongs to the Special Issue Wildlife Population Ecology and Spatial Ecology under Global Change)
",51,"Yes"
"188","/1424-2818/14/10/859",2022-08-29,2022-10-04,2022-10-05,2022-10-11,"(This article belongs to the Special Issue Challenges of Animal Science Diversity in Times of Climate and Technological Change)
",43,"Yes"
"189","/1424-2818/14/10/858",2022-07-10,2022-10-03,2022-10-06,2022-10-11,"(This article belongs to the Section Biodiversity Loss & Dynamics)
",93,"Yes"
"190","/1424-2818/14/10/860",2022-09-13,2022-10-04,2022-10-05,2022-10-11,"(This article belongs to the Section Phylogeny and Evolution)
",28,"Yes"
"191","/1424-2818/14/10/841",2022-07-11,2022-09-12,2022-09-29,2022-10-06,"(This article belongs to the Special Issue Conservation of Cultural and Biological Diversity in the Mesoamerican Region)
",87,"Yes"
"192","/1424-2818/14/10/843",2022-08-11,2022-09-30,2022-10-04,2022-10-06,"",56,"No"
"193","/1424-2818/14/10/844",2022-08-31,2022-09-24,2022-09-30,2022-10-06,"(This article belongs to the Section Marine Diversity)
",36,"Yes"
"194","/1424-2818/14/10/842",2022-07-20,2022-09-28,2022-10-01,2022-10-06,"(This article belongs to the Special Issue Diversity, Ecology and Evolution of Odonata)
",78,"Yes"
"195","/1424-2818/14/10/845",2022-09-03,2022-10-01,2022-10-02,2022-10-07,"(This article belongs to the Special Issue Feature Papers in Microbial Diversity and Culture Collections)
",34,"Yes"
"196","/1424-2818/14/10/846",2022-07-02,2022-09-27,2022-10-03,2022-10-07,"(This article belongs to the Special Issue Promoting Biodiversity in Forest and Landscape Restoration)
",97,"Yes"
"197","/1424-2818/14/10/847",2022-07-26,2022-09-26,2022-09-29,2022-10-07,"(This article belongs to the Special Issue Systematics, Ecology and Taxonomy of Collembola)
",73,"Yes"
"198","/1424-2818/14/10/848",2022-09-02,2022-09-29,2022-10-04,2022-10-08,"(This article belongs to the Special Issue Aquatic Biodiversity: Evolution, Taxonomy and Conservation)
",36,"Yes"
"199","/1424-2818/14/10/849",2022-07-27,2022-09-29,2022-09-29,2022-10-08,"(This article belongs to the Section Marine Diversity)
",73,"Yes"
"200","/1424-2818/14/10/850",2022-08-29,2022-09-23,2022-09-29,2022-10-08,"(This article belongs to the Special Issue Genetic Diversity and Conservation of Economic Plants)
",40,"Yes"
"201","/1424-2818/14/10/831",2022-09-12,2022-09-28,2022-09-30,2022-10-03,"(This article belongs to the Special Issue Biodiversity and Biogeography of Freshwater Fish)
",21,"Yes"
"202","/1424-2818/14/10/832",2022-09-02,2022-09-27,2022-09-29,2022-10-03,"(This article belongs to the Special Issue Mountain Biodiversity, Ecosystem Functioning and Services)
",31,"Yes"
"203","/1424-2818/14/10/833",2022-08-31,2022-09-26,2022-09-29,2022-10-04,"(This article belongs to the Special Issue Biodiversity Research in Bulgaria)
",34,"Yes"
"204","/1424-2818/14/10/834",2022-08-12,2022-09-28,2022-09-29,2022-10-04,"(This article belongs to the Special Issue Amphibian Ecology in Geographically Isolated Wetlands)
",53,"Yes"
"205","/1424-2818/14/10/835",2022-09-03,2022-09-21,2022-09-29,2022-10-04,"(This article belongs to the Special Issue Impacts of Linear Infrastructures on Wildlife II)
",31,"Yes"
"206","/1424-2818/14/10/836",2022-09-15,2022-09-27,2022-09-30,2022-10-04,"(This article belongs to the Special Issue Patterns of Species Diversity under Human Disturbances)
",19,"Yes"
"207","/1424-2818/14/10/837",2022-08-02,2022-09-29,2022-09-29,2022-10-05,"(This article belongs to the Topic Fungal Diversity)
",64,"Yes"
"208","/1424-2818/14/10/838",2022-08-01,2022-09-26,2022-09-29,2022-10-05,"(This article belongs to the Special Issue Recent Advances in the Impacts of Biological Invasions on European Biodiversity)
",65,"Yes"
"209","/1424-2818/14/10/839",2022-09-21,2022-10-01,2022-10-03,2022-10-05,"(This article belongs to the Special Issue Conservation Genetics of Sturgeons)
",14,"Yes"
"210","/1424-2818/14/10/840",2022-07-24,2022-09-28,2022-10-04,2022-10-06,"(This article belongs to the Special Issue Spatiotemporal Bird Distribution and Conservation)
",74,"Yes"
"211","/1424-2818/14/10/821",2022-08-20,2022-09-14,2022-09-29,2022-09-30,"(This article belongs to the Special Issue Wildlife Population Ecology and Spatial Ecology under Global Change)
",41,"Yes"
"212","/1424-2818/14/10/822",2022-08-23,2022-09-19,2022-09-22,2022-09-30,"(This article belongs to the Special Issue Global Diversity of Lepidopteras)
",38,"Yes"
"213","/1424-2818/14/10/823",2022-08-24,2022-09-27,2022-09-28,2022-09-30,"(This article belongs to the Special Issue Socioecology and Biodiversity Conservation)
",37,"Yes"
"214","/1424-2818/14/10/824",2022-08-17,2022-09-13,2022-09-22,2022-09-30,"(This article belongs to the Special Issue Assessments, Planning and Action for Conservation of Species and Ecosystems at Multiple Spatial Scales)
",44,"Yes"
"215","/1424-2818/14/10/825",2022-09-17,2022-09-28,2022-09-30,2022-09-30,"(This article belongs to the Special Issue Biodiversity of Invertebrates)
",13,"Yes"
"216","/1424-2818/14/10/826",2022-08-11,2022-09-06,2022-09-28,2022-10-01,"(This article belongs to the Special Issue Phytoplankton Biodiversity: Natural and Anthropogenic Impacts)
",51,"Yes"
"217","/1424-2818/14/10/827",2022-07-20,2022-09-20,2022-09-24,2022-10-01,"(This article belongs to the Special Issue Systematics and Evolution of Gastropods)
",73,"Yes"
"218","/1424-2818/14/10/828",2022-08-17,2022-09-24,2022-09-25,2022-10-01,"(This article belongs to the Section Animal Diversity)
",45,"Yes"
"219","/1424-2818/14/10/829",2022-09-13,2022-09-28,2022-09-29,2022-10-02,"(This article belongs to the Special Issue Conservation Genetics of Sturgeons)
",19,"Yes"
"220","/1424-2818/14/10/830",2022-09-05,2022-09-29,2022-09-30,2022-10-03,"(This article belongs to the Special Issue Ecology, Evolution and Diversity of Plants)
",28,"Yes"
"221","/1424-2818/14/10/812",2022-07-15,2022-09-15,2022-09-16,2022-09-28,"(This article belongs to the Special Issue Plant Germplasm Genetic Integrity)
",75,"Yes"
"222","/1424-2818/14/10/810",2022-08-22,2022-09-25,2022-09-26,2022-09-28,"(This article belongs to the Special Issue Advances in the Processing of High Throughput Sequencing Data to Characterize Microbial Diversity)
",37,"Yes"
"223","/1424-2818/14/10/813",2022-07-12,2022-09-03,2022-09-06,2022-09-29,"(This article belongs to the Section Biodiversity Conservation)
",79,"Yes"
"224","/1424-2818/14/10/814",2022-08-31,2022-09-21,2022-09-25,2022-09-29,"(This article belongs to the Section Plant Diversity)
",29,"Yes"
"225","/1424-2818/14/10/815",2022-09-12,2022-09-21,2022-09-27,2022-09-29,"(This article belongs to the Special Issue Continental Mollusca under Global Change)
",17,"Yes"
"226","/1424-2818/14/10/816",2022-08-09,2022-09-27,2022-09-27,2022-09-29,"(This article belongs to the Special Issue Diversity and Ecology of Algae in China)
",51,"Yes"
"227","/1424-2818/14/10/817",2022-09-12,2022-09-23,2022-09-26,2022-09-29,"(This article belongs to the Special Issue Systematics, Phylogeny and Biogeography of Fish in Arctic and Antarctic)
",17,"Yes"
"228","/1424-2818/14/10/818",2022-09-01,2022-09-17,2022-09-24,2022-09-29,"(This article belongs to the Special Issue Patterns of Species Diversity under Human Disturbances)
",28,"Yes"
"229","/1424-2818/14/10/819",2022-07-14,2022-09-23,2022-09-25,2022-09-29,"(This article belongs to the Special Issue Wildlife in Natural and Altered Environments)
",77,"Yes"
"230","/1424-2818/14/10/820",2022-09-19,2022-09-26,2022-09-27,2022-09-29,"(This article belongs to the Special Issue Advances in Diversity and Conservation of Terrestrial Small Mammals)
",10,"Yes"
"231","/1424-2818/14/10/801",2022-08-16,2022-09-15,2022-09-21,2022-09-26,"(This article belongs to the Special Issue Ecology, Diversity, Conservation and Management of Ungulates)
",41,"Yes"
"232","/1424-2818/14/10/802",2022-08-29,2022-09-17,2022-09-21,2022-09-26,"",28,"No"
"233","/1424-2818/14/10/803",2022-08-27,2022-09-17,2022-09-20,2022-09-27,"",31,"No"
"234","/1424-2818/14/10/804",2022-01-05,2022-08-11,2022-08-11,2022-09-27,"(This article belongs to the Special Issue Influence of Environmental Factors on Marine Biodiversity)
",265,"Yes"
"235","/1424-2818/14/10/806",2022-07-27,2022-09-11,2022-09-23,2022-09-27,"(This article belongs to the Special Issue Systematics, Phylogeny and Biogeography of Fish in Arctic and Antarctic)
",62,"Yes"
"236","/1424-2818/14/10/805",2022-08-26,2022-09-19,2022-09-21,2022-09-27,"(This article belongs to the Special Issue Aquatic Organisms Research with DNA Barcodes)
",32,"Yes"
"237","/1424-2818/14/10/807",2022-08-10,2022-09-20,2022-09-22,2022-09-27,"(This article belongs to the Collection Genetic Diversity)
",48,"Yes"
"238","/1424-2818/14/10/809",2022-08-15,2022-09-27,2022-09-27,2022-09-28,"(This article belongs to the Special Issue Diversity, Ecology and Evolution of Odonata)
",44,"Yes"
"239","/1424-2818/14/10/808",2022-08-24,2022-09-08,2022-09-10,2022-09-28,"(This article belongs to the Special Issue Ecology, Diversity and Conservation of Seagrass)
",35,"Yes"
"240","/1424-2818/14/10/811",2022-09-18,2022-09-25,2022-09-26,2022-09-28,"(This article belongs to the Special Issue Systematics, Evolution and Ecology of Holarctic Insect Species)
",10,"Yes"
"241","/1424-2818/14/10/791",2022-08-12,2022-09-15,2022-09-18,2022-09-24,"(This article belongs to the Special Issue Functional Diversity in Freshwater Organisms: Historical Patterns and Impact of Anthropogenic Activities)
",43,"Yes"
"242","/1424-2818/14/10/792",2022-07-25,2022-09-18,2022-09-20,2022-09-24,"(This article belongs to the Special Issue Evolutionary History of Plants on the Qinghai-Tibetan Plateau)
",61,"Yes"
"243","/1424-2818/14/10/793",2022-07-27,2022-08-23,2022-09-01,2022-09-24,"(This article belongs to the Special Issue Assessments, Planning and Action for Conservation of Species and Ecosystems at Multiple Spatial Scales)
",59,"Yes"
"244","/1424-2818/14/10/795",2022-08-30,2022-09-18,2022-09-22,2022-09-24,"(This article belongs to the Special Issue Forest Management and Biodiversity Conservation)
",25,"Yes"
"245","/1424-2818/14/10/796",2022-08-20,2022-09-19,2022-09-21,2022-09-24,"(This article belongs to the Special Issue Selected Papers from International Conference on Marine Science and Aquaculture)
",35,"Yes"
"246","/1424-2818/14/10/797",2022-08-29,2022-09-16,2022-09-22,2022-09-25,"(This article belongs to the Section Freshwater Biodiversity)
",27,"Yes"
"247","/1424-2818/14/10/798",2022-08-26,2022-09-20,2022-09-23,2022-09-25,"(This article belongs to the Collection Evolution and Extinctions on Islands)
",30,"Yes"
"248","/1424-2818/14/10/800",2022-08-30,2022-09-20,2022-09-23,2022-09-26,"(This article belongs to the Section Plant Diversity)
",27,"Yes"
"249","/1424-2818/14/10/781",2022-07-08,2022-09-08,2022-09-14,2022-09-21,"(This article belongs to the Special Issue Key Aspects in the Ecology and Diversity of Desert-Dwelling Bats)
",75,"Yes"
"250","/1424-2818/14/10/782",2022-08-29,2022-09-17,2022-09-18,2022-09-21,"(This article belongs to the Special Issue Ecology, Evolution and Diversity of Plants)
",23,"Yes"
"251","/1424-2818/14/10/783",2022-08-24,2022-09-13,2022-09-13,2022-09-21,"(This article belongs to the Special Issue Zoological Checklists: From Natural History Museums to Ecosystems)
",28,"Yes"
"252","/1424-2818/14/10/785",2022-08-10,2022-09-09,2022-09-14,2022-09-21,"(This article belongs to the Special Issue Assessments, Planning and Action for Conservation of Species and Ecosystems at Multiple Spatial Scales)
",42,"Yes"
"253","/1424-2818/14/10/786",2022-07-03,2022-09-09,2022-09-13,2022-09-21,"(This article belongs to the Special Issue Socioecology and Biodiversity Conservation)
",80,"Yes"
"254","/1424-2818/14/10/787",2022-06-16,2022-08-09,2022-08-10,2022-09-22,"(This article belongs to the Special Issue Seagrass Ecosystems, Associated Biodiversity, and Its Management)
",98,"Yes"
"255","/1424-2818/14/10/788",2022-09-06,2022-09-21,2022-09-22,2022-09-23,"(This article belongs to the Special Issue Biodiversity in Mediterranean Sea Ecosystems)
",17,"Yes"
"256","/1424-2818/14/10/789",2022-08-29,2022-09-18,2022-09-20,2022-09-23,"",25,"No"
"257","/1424-2818/14/10/790",2022-08-27,2022-09-17,2022-09-19,2022-09-23,"(This article belongs to the Collection Proceedings of Experts on Aquatic Life (PEAL))
",27,"Yes"
"258","/1424-2818/14/9/771",2022-08-12,2022-09-14,2022-09-15,2022-09-18,"(This article belongs to the Special Issue Ecological Effects of Opportunistic Macroalgal Blooms on Aquatic Environments)
",37,"Yes"
"259","/1424-2818/14/9/772",2022-07-31,2022-09-04,2022-09-13,2022-09-19,"(This article belongs to the Special Issue Diversity of Macroparasites in Marine Fishes)
",50,"Yes"
"260","/1424-2818/14/9/774",2022-08-22,2022-09-11,2022-09-13,2022-09-19,"(This article belongs to the Collection Genetic Diversity)
",28,"Yes"
"261","/1424-2818/14/9/773",2022-08-07,2022-09-11,2022-09-16,2022-09-19,"",43,"No"
"262","/1424-2818/14/9/775",2022-08-08,2022-09-14,2022-09-16,2022-09-19,"(This article belongs to the Special Issue Diversity, Systematics and Evolution of Hymenoptera)
",42,"Yes"
"263","/1424-2818/14/9/776",2022-08-12,2022-09-11,2022-09-14,2022-09-19,"",38,"No"
"264","/1424-2818/14/10/777",2022-08-01,2022-09-11,2022-09-15,2022-09-20,"(This article belongs to the Special Issue Aquatic Plant Diversity, Conservation, and Restoration)
",50,"Yes"
"265","/1424-2818/14/10/778",2022-08-01,2022-09-16,2022-09-16,2022-09-20,"(This article belongs to the Special Issue Emerging Pollutants in Aquatic Ecosystems: Effects on Biodiversity and Solutions)
",50,"Yes"
"266","/1424-2818/14/10/779",2022-08-02,2022-09-10,2022-09-11,2022-09-20,"(This article belongs to the Special Issue Genetic Diversity and Phylogeography of Plants under Climate Change)
",49,"Yes"
"267","/1424-2818/14/10/780",2022-08-08,2022-09-08,2022-09-16,2022-09-21,"(This article belongs to the Special Issue Forest Management and Biodiversity Conservation)
",44,"Yes"
"268","/1424-2818/14/9/760",2022-07-12,2022-09-01,2022-09-07,2022-09-15,"(This article belongs to the Special Issue Biodiversity of Mesophotic Ecosystems)
",65,"Yes"
